ID,Partition sizes
6092,"1, 1, 1, 1, 1, 2, 2, 4, 9, 17, 23, 39, 44, 54, 57"
6093,"1, 1, 1, 1, 1, 2, 2, 4, 6, 6, 15, 16, 18, 43, 55, 84"
6094,"1, 1, 1, 2, 2, 2, 6, 12, 14, 30, 32, 32, 56, 65"
6095,"1, 1, 2, 2, 3, 4, 4, 8, 9, 19, 26, 54, 54, 69"
6096,"1, 1, 2, 2, 3, 4, 4, 6, 12, 25, 36, 48, 54, 58"
6097,"1, 1, 1, 3, 4, 4, 5, 6, 18, 22, 22, 44, 55, 70"
6098,"1, 1, 1, 1, 3, 5, 6, 10, 10, 11, 18, 51, 58, 80"
6099,"1, 2, 2, 2, 4, 4, 4, 8, 13, 14, 30, 48, 52, 72"
6100,"1, 2, 2, 2, 2, 5, 9, 18, 19, 26, 46, 58, 66"
6101,"1, 1, 1, 1, 1, 2, 2, 2, 4, 5, 5, 19, 43, 55, 56, 58"
6102,"1, 1, 1, 1, 1, 1, 2, 3, 4, 5, 18, 27, 33, 43, 57, 58"
6103,"1, 2, 3, 5, 7, 9, 13, 28, 36, 36, 54, 62"
6104,"1, 1, 1, 2, 3, 3, 7, 9, 11, 19, 42, 52, 52, 53"
6105,"1, 1, 1, 2, 3, 3, 5, 10, 13, 21, 39, 50, 52, 55"
6106,"1, 1, 1, 1, 3, 3, 4, 8, 9, 29, 32, 44, 53, 67"
6107,"1, 1, 1, 1, 1, 1, 3, 5, 5, 5, 11, 13, 35, 41, 61, 71"
6108,"1, 1, 1, 1, 1, 1, 5, 7, 9, 20, 21, 25, 42, 49, 72"
6109,"1, 1, 1, 1, 2, 2, 2, 3, 4, 7, 14, 20, 25, 46, 54, 73"
6110,"1, 1, 1, 2, 2, 2, 2, 4, 8, 19, 26, 35, 41, 54, 58"
6111,"1, 1, 1, 1, 1, 2, 2, 3, 4, 8, 11, 14, 33, 42, 63, 69"
6112,"1, 1, 1, 1, 1, 2, 5, 6, 13, 15, 16, 16, 45, 56, 77"
6113,"1, 1, 1, 1, 1, 1, 2, 3, 7, 7, 9, 13, 32, 39, 63, 75"
6114,"1, 1, 1, 1, 3, 3, 5, 7, 18, 29, 30, 43, 56, 58"
6115,"1, 1, 2, 2, 2, 3, 6, 8, 11, 15, 29, 50, 56, 70"
6116,"1, 1, 1, 1, 2, 3, 11, 12, 14, 21, 24, 47, 52, 66"
6117,"1, 1, 1, 2, 3, 5, 7, 7, 9, 10, 35, 50, 55, 70"
6118,"1, 1, 1, 1, 2, 3, 4, 13, 15, 17, 29, 43, 62, 64"
6119,"1, 1, 1, 1, 1, 2, 11, 14, 16, 19, 28, 46, 47, 68"
6120,"1, 1, 2, 2, 2, 4, 5, 7, 16, 24, 28, 36, 54, 74"
6121,"1, 1, 1, 1, 2, 2, 2, 2, 4, 8, 19, 20, 25, 41, 54, 73"
6122,"1, 1, 1, 1, 2, 3, 3, 5, 13, 13, 15, 34, 45, 48, 71"
6123,"1, 1, 1, 1, 1, 1, 1, 2, 3, 5, 5, 18, 20, 25, 43, 57, 71"
6124,"1, 1, 1, 1, 1, 2, 4, 9, 10, 12, 14, 22, 48, 50, 80"
6125,"1, 1, 1, 2, 2, 5, 6, 7, 17, 18, 26, 45, 58, 67"
6126,"1, 1, 2, 3, 5, 5, 6, 18, 19, 40, 40, 56, 60"
6127,"1, 1, 1, 1, 1, 1, 3, 5, 7, 13, 21, 41, 41, 56, 63"
6128,"1, 1, 1, 1, 1, 2, 2, 4, 9, 18, 28, 34, 43, 53, 58"
6129,"1, 1, 1, 2, 2, 3, 4, 6, 13, 23, 37, 48, 53, 62"
6130,"1, 1, 1, 2, 2, 6, 7, 7, 9, 15, 32, 55, 56, 62"
6131,"1, 1, 1, 1, 3, 3, 4, 5, 10, 12, 21, 24, 33, 65, 72"
6132,"1, 1, 1, 1, 1, 4, 5, 5, 8, 11, 17, 29, 51, 54, 67"
6133,"1, 1, 1, 1, 2, 2, 2, 3, 12, 14, 16, 44, 48, 49, 60"
6134,"1, 1, 1, 1, 2, 4, 5, 6, 7, 14, 16, 18, 44, 53, 83"
6135,"1, 1, 2, 3, 3, 5, 8, 17, 19, 40, 41, 56, 60"
6136,"1, 1, 1, 1, 2, 3, 5, 7, 19, 20, 41, 42, 54, 59"
6137,"1, 1, 1, 1, 1, 3, 5, 5, 5, 15, 19, 24, 47, 58, 70"
6138,"1, 1, 1, 1, 2, 2, 2, 4, 9, 12, 20, 24, 33, 70, 74"
6139,"1, 1, 2, 2, 3, 3, 5, 11, 16, 22, 28, 40, 50, 72"
6140,"1, 1, 2, 3, 3, 6, 7, 8, 11, 13, 17, 48, 54, 82"
6141,"1, 1, 1, 2, 2, 2, 3, 5, 6, 19, 20, 26, 40, 56, 72"
6142,"1, 1, 1, 1, 1, 3, 4, 6, 12, 13, 19, 28, 33, 63, 70"
6143,"1, 1, 1, 1, 1, 2, 4, 4, 4, 8, 11, 13, 18, 49, 55, 83"
6144,"1, 1, 1, 1, 1, 2, 2, 3, 3, 8, 15, 16, 29, 45, 54, 74"
6145,"1, 1, 1, 1, 1, 1, 2, 3, 5, 9, 18, 19, 26, 43, 52, 73"
6146,"1, 2, 3, 3, 8, 9, 15, 22, 23, 52, 56, 62"
6147,"1, 1, 2, 4, 5, 7, 8, 10, 15, 19, 26, 74, 84"
6148,"1, 1, 1, 2, 2, 2, 3, 6, 7, 11, 16, 29, 54, 55, 66"
6149,"1, 1, 1, 1, 1, 2, 7, 8, 14, 17, 43, 55, 105"
6150,"1, 1, 1, 2, 3, 4, 4, 9, 12, 16, 30, 35, 66, 72"
6151,"1, 1, 1, 1, 2, 4, 6, 9, 10, 23, 24, 38, 65, 71"
6152,"1, 1, 1, 1, 1, 2, 3, 7, 8, 18, 22, 23, 44, 54, 70"
6153,"1, 2, 2, 2, 3, 4, 8, 13, 21, 38, 44, 54, 64"
6154,"1, 1, 1, 1, 1, 1, 2, 2, 8, 9, 11, 22, 25, 33, 68, 70"
6155,"1, 1, 1, 2, 3, 6, 8, 9, 11, 17, 28, 36, 65, 68"
6156,"1, 1, 1, 2, 2, 4, 5, 5, 6, 9, 12, 18, 52, 53, 85"
6157,"1, 1, 1, 1, 1, 2, 3, 7, 9, 9, 24, 35, 39, 60, 63"
6158,"1, 1, 1, 1, 1, 3, 5, 5, 13, 14, 15, 31, 32, 63, 70"
6159,"1, 1, 1, 1, 1, 1, 3, 3, 5, 11, 13, 18, 22, 39, 49, 87"
6160,"1, 1, 1, 2, 4, 5, 7, 8, 8, 13, 23, 46, 53, 84"
6161,"1, 1, 1, 1, 1, 4, 7, 15, 16, 16, 32, 43, 46, 72"
6162,"1, 1, 1, 2, 3, 4, 4, 8, 9, 14, 44, 52, 54, 59"
6163,"1, 1, 3, 3, 4, 4, 7, 13, 27, 34, 47, 56, 56"
6164,"1, 1, 1, 1, 2, 2, 2, 3, 5, 6, 9, 17, 36, 40, 59, 71"
6165,"1, 1, 1, 2, 2, 4, 4, 6, 20, 20, 27, 42, 58, 68"
6166,"1, 1, 1, 1, 1, 2, 2, 2, 4, 8, 12, 18, 27, 34, 68, 74"
6167,"1, 1, 1, 1, 1, 2, 3, 9, 9, 10, 22, 25, 37, 67, 67"
6168,"1, 1, 1, 1, 3, 4, 4, 7, 16, 33, 40, 45, 46, 54"
6169,"1, 1, 1, 1, 4, 4, 6, 6, 16, 22, 31, 40, 56, 67"
6170,"1, 1, 2, 2, 2, 4, 10, 20, 21, 26, 42, 55, 70"
6171,"1, 1, 1, 2, 3, 5, 5, 7, 11, 17, 29, 38, 64, 72"
6172,"1, 1, 1, 1, 2, 4, 5, 8, 11, 19, 40, 52, 111"
6173,"1, 1, 1, 1, 2, 4, 10, 12, 12, 14, 33, 47, 50, 68"
6174,"1, 1, 1, 1, 2, 4, 5, 6, 6, 8, 17, 29, 40, 66, 69"
6175,"1, 1, 1, 1, 2, 2, 5, 5, 7, 14, 19, 30, 43, 55, 70"
6176,"1, 1, 1, 1, 2, 3, 4, 10, 10, 11, 12, 19, 50, 50, 81"
6177,"1, 1, 1, 1, 2, 5, 5, 11, 11, 19, 20, 25, 70, 84"
6178,"1, 1, 1, 1, 3, 4, 4, 4, 18, 20, 23, 44, 60, 72"
6179,"1, 1, 1, 1, 1, 1, 1, 1, 3, 5, 7, 10, 17, 26, 51, 57, 72"
6180,"1, 1, 1, 3, 3, 3, 5, 9, 21, 22, 24, 37, 54, 72"
6181,"1, 1, 1, 1, 2, 3, 5, 5, 9, 14, 20, 26, 32, 67, 69"
6182,"1, 2, 2, 2, 2, 2, 3, 8, 15, 23, 36, 46, 54, 60"
6183,"1, 1, 1, 1, 1, 3, 3, 5, 5, 17, 19, 28, 45, 57, 69"
6184,"1, 1, 1, 1, 1, 2, 3, 5, 5, 5, 12, 17, 29, 48, 53, 72"
6185,"1, 1, 1, 1, 2, 4, 5, 7, 8, 9, 21, 26, 35, 67, 68"
6186,"1, 1, 1, 1, 1, 1, 1, 3, 4, 6, 12, 17, 37, 43, 62, 65"
6187,"1, 1, 1, 1, 1, 3, 3, 5, 10, 11, 13, 36, 49, 49, 72"
6188,"1, 1, 3, 3, 3, 5, 7, 7, 12, 13, 16, 47, 54, 84"
6189,"1, 1, 1, 1, 1, 2, 3, 7, 7, 13, 18, 27, 39, 66, 69"
6190,"1, 1, 1, 1, 1, 2, 2, 3, 7, 8, 9, 17, 28, 37, 68, 70"
6191,"1, 1, 1, 1, 1, 1, 3, 3, 5, 9, 10, 15, 31, 51, 52, 71"
6192,"1, 1, 1, 1, 1, 2, 5, 5, 7, 15, 24, 24, 45, 53, 71"
6193,"1, 1, 1, 2, 2, 2, 4, 6, 8, 12, 15, 20, 44, 50, 88"
6194,"1, 1, 1, 2, 3, 5, 5, 9, 14, 15, 30, 42, 62, 66"
6195,"1, 1, 3, 3, 3, 5, 9, 19, 21, 39, 44, 52, 56"
6196,"1, 1, 1, 1, 1, 3, 3, 7, 9, 16, 19, 27, 43, 54, 70"
6197,"1, 1, 1, 1, 2, 3, 6, 7, 20, 21, 40, 42, 54, 57"
6198,"1, 1, 1, 2, 2, 2, 3, 8, 9, 9, 14, 30, 52, 53, 69"
6199,"1, 1, 1, 2, 2, 3, 3, 7, 7, 14, 16, 18, 40, 56, 85"
6200,"1, 1, 1, 2, 2, 2, 3, 5, 6, 11, 11, 19, 50, 56, 86"
6201,"1, 1, 1, 2, 3, 5, 5, 11, 11, 13, 24, 50, 50, 79"
6202,"1, 1, 1, 1, 2, 3, 5, 5, 27, 29, 31, 42, 50, 58"
6203,"1, 1, 1, 2, 3, 3, 8, 9, 17, 18, 28, 38, 59, 68"
6204,"1, 1, 1, 1, 3, 4, 4, 4, 16, 21, 31, 43, 55, 71"
6205,"1, 1, 1, 1, 2, 2, 2, 4, 6, 6, 10, 16, 20, 44, 55, 85"
6206,"1, 1, 1, 1, 1, 2, 4, 5, 5, 16, 22, 29, 43, 55, 70"
6207,"1, 1, 1, 2, 2, 2, 3, 5, 9, 10, 10, 23, 52, 52, 83"
6208,"1, 1, 1, 1, 1, 1, 1, 2, 2, 4, 7, 20, 20, 25, 41, 55, 73"
6209,"1, 1, 2, 2, 2, 3, 3, 3, 3, 16, 17, 28, 42, 60, 73"
6210,"1, 1, 1, 1, 1, 1, 2, 3, 9, 9, 12, 13, 32, 49, 54, 67"
6211,"1, 1, 2, 3, 5, 7, 11, 12, 13, 35, 50, 50, 66"
6212,"1, 1, 1, 1, 1, 2, 3, 4, 5, 18, 25, 37, 44, 55, 58"
6213,"1, 1, 1, 1, 2, 6, 6, 9, 17, 18, 28, 45, 53, 68"
6214,"1, 1, 1, 2, 2, 3, 4, 7, 8, 10, 13, 21, 46, 51, 86"
6215,"1, 1, 1, 1, 2, 2, 3, 5, 6, 15, 17, 30, 39, 63, 70"
6216,"1, 1, 1, 1, 4, 5, 6, 7, 14, 27, 36, 47, 52, 54"
6217,"1, 1, 1, 1, 1, 2, 2, 2, 6, 8, 13, 21, 25, 33, 68, 71"
6218,"1, 1, 1, 1, 1, 2, 5, 8, 11, 11, 15, 16, 46, 52, 85"
6219,"1, 1, 1, 2, 2, 3, 4, 12, 16, 23, 38, 46, 50, 57"
6220,"1, 1, 1, 1, 2, 2, 2, 4, 7, 14, 24, 38, 46, 55, 58"
6221,"1, 1, 1, 3, 4, 7, 10, 11, 23, 39, 50, 52, 54"
6222,"1, 1, 1, 2, 2, 3, 7, 11, 20, 22, 24, 40, 50, 72"
6223,"1, 1, 1, 1, 2, 2, 3, 3, 7, 15, 22, 38, 47, 54, 59"
6224,"1, 1, 1, 1, 2, 3, 3, 5, 9, 9, 11, 31, 52, 54, 73"
6225,"1, 1, 1, 2, 3, 3, 6, 9, 12, 24, 37, 37, 58, 62"
6226,"1, 1, 1, 1, 1, 2, 2, 3, 7, 10, 11, 12, 34, 49, 52, 69"
6227,"1, 1, 1, 2, 2, 2, 3, 4, 6, 15, 22, 29, 40, 54, 74"
6228,"1, 1, 1, 1, 2, 3, 5, 5, 7, 15, 21, 26, 45, 52, 71"
6229,"1, 1, 1, 1, 2, 3, 3, 5, 7, 7, 17, 43, 54, 55, 56"
6230,"1, 1, 1, 2, 2, 2, 3, 5, 6, 14, 23, 38, 46, 56, 56"
6231,"1, 1, 1, 1, 1, 6, 6, 11, 17, 19, 30, 43, 51, 68"
6232,"1, 2, 2, 2, 2, 6, 6, 6, 13, 14, 30, 48, 56, 68"
6233,"1, 1, 2, 2, 3, 4, 4, 4, 15, 17, 39, 42, 58, 64"
6234,"1, 1, 1, 1, 3, 4, 9, 9, 16, 18, 26, 46, 53, 68"
6235,"1, 1, 2, 3, 3, 4, 9, 18, 20, 28, 44, 55, 68"
6236,"1, 1, 2, 2, 2, 6, 6, 8, 14, 20, 30, 42, 54, 68"
6237,"1, 1, 1, 2, 2, 3, 8, 8, 13, 23, 37, 50, 53, 54"
6238,"1, 1, 1, 1, 2, 2, 7, 8, 13, 26, 35, 50, 54, 55"
6239,"1, 1, 1, 1, 1, 1, 1, 2, 5, 9, 15, 20, 32, 37, 56, 73"
6240,"1, 1, 1, 1, 1, 1, 3, 6, 7, 19, 20, 26, 39, 57, 73"
6241,"1, 1, 2, 2, 3, 4, 7, 15, 26, 38, 44, 50, 63"
6242,"1, 1, 1, 2, 2, 3, 4, 4, 5, 11, 14, 31, 50, 58, 69"
6243,"1, 1, 1, 1, 2, 2, 3, 7, 18, 25, 28, 36, 51, 80"
6244,"1, 1, 1, 1, 2, 2, 4, 4, 8, 20, 22, 23, 40, 53, 74"
6245,"1, 1, 1, 1, 2, 2, 3, 3, 9, 13, 21, 21, 28, 70, 80"
6246,"1, 1, 1, 2, 3, 3, 3, 9, 14, 19, 31, 43, 54, 72"
6247,"1, 1, 1, 1, 2, 2, 3, 3, 6, 19, 29, 32, 41, 55, 60"
6248,"1, 1, 2, 2, 2, 3, 4, 6, 13, 22, 39, 48, 56, 57"
6249,"1, 1, 1, 2, 2, 2, 3, 4, 5, 14, 24, 36, 48, 55, 58"
6250,"1, 1, 1, 2, 3, 5, 7, 9, 16, 22, 24, 45, 54, 66"
6251,"1, 1, 1, 1, 4, 4, 6, 9, 12, 16, 30, 37, 62, 72"
6252,"1, 1, 1, 1, 1, 2, 3, 4, 7, 20, 23, 24, 41, 58, 69"
6253,"1, 1, 1, 1, 1, 1, 2, 2, 7, 9, 12, 18, 27, 49, 54, 70"
6254,"1, 1, 1, 1, 1, 2, 2, 7, 8, 21, 24, 25, 38, 52, 72"
6255,"1, 1, 1, 1, 2, 3, 3, 3, 4, 14, 20, 30, 42, 57, 74"
6256,"1, 1, 1, 1, 2, 2, 2, 6, 8, 9, 22, 40, 52, 53, 56"
6257,"1, 1, 1, 1, 1, 1, 3, 3, 7, 7, 18, 19, 27, 43, 53, 70"
6258,"1, 1, 1, 1, 1, 1, 7, 7, 9, 11, 20, 20, 42, 53, 81"
6259,"1, 1, 1, 1, 1, 3, 5, 7, 7, 16, 21, 26, 45, 54, 67"
6260,"1, 1, 1, 1, 2, 5, 5, 5, 5, 9, 17, 28, 41, 66, 69"
6261,"1, 2, 3, 3, 3, 9, 10, 16, 17, 28, 44, 52, 68"
6262,"1, 1, 1, 3, 3, 6, 8, 9, 10, 13, 32, 51, 52, 66"
6263,"1, 1, 1, 1, 2, 3, 7, 11, 15, 16, 31, 40, 59, 68"
6264,"1, 1, 1, 1, 2, 3, 3, 7, 17, 22, 39, 46, 55, 58"
6265,"1, 1, 1, 2, 2, 4, 4, 4, 4, 12, 16, 30, 49, 56, 70"
6266,"1, 1, 1, 1, 1, 1, 3, 5, 9, 11, 23, 36, 51, 54, 58"
6267,"1, 1, 1, 1, 2, 3, 3, 4, 10, 14, 17, 18, 44, 56, 81"
6268,"1, 1, 1, 2, 2, 3, 5, 13, 14, 20, 26, 48, 56, 64"
6269,"1, 1, 1, 1, 1, 2, 6, 8, 19, 21, 27, 41, 58, 69"
6270,"1, 1, 1, 1, 1, 1, 2, 7, 9, 15, 21, 41, 47, 52, 56"
6271,"1, 1, 1, 1, 1, 2, 3, 5, 5, 22, 23, 24, 41, 52, 74"
6272,"1, 1, 1, 3, 3, 4, 5, 6, 16, 27, 33, 46, 54, 56"
6273,"1, 1, 1, 1, 1, 2, 3, 9, 10, 11, 15, 31, 49, 53, 68"
6274,"1, 1, 1, 3, 3, 4, 4, 7, 16, 18, 29, 40, 59, 70"
6275,"1, 1, 1, 1, 1, 1, 1, 5, 6, 7, 11, 18, 19, 43, 56, 84"
6276,"1, 1, 1, 2, 3, 3, 7, 8, 9, 19, 25, 40, 66, 71"
6277,"1, 1, 1, 1, 2, 2, 3, 5, 8, 20, 21, 25, 39, 56, 71"
6278,"1, 1, 1, 2, 2, 2, 4, 10, 17, 18, 28, 44, 60, 66"
6279,"1, 1, 1, 1, 3, 3, 4, 5, 7, 9, 16, 27, 42, 67, 69"
6280,"1, 1, 1, 1, 2, 3, 8, 9, 17, 20, 29, 38, 58, 68"
6281,"1, 1, 1, 1, 3, 4, 8, 9, 10, 22, 42, 51, 51, 52"
6282,"1, 1, 1, 1, 1, 3, 4, 5, 15, 32, 43, 44, 48, 57"
6283,"1, 1, 1, 1, 1, 1, 1, 1, 2, 5, 5, 16, 21, 24, 44, 57, 74"
6284,"1, 1, 1, 1, 2, 3, 6, 8, 12, 22, 36, 50, 54, 59"
6285,"1, 1, 1, 2, 2, 3, 4, 7, 12, 25, 40, 44, 51, 63"
6286,"1, 1, 1, 1, 1, 3, 4, 7, 10, 12, 17, 30, 50, 53, 65"
6287,"1, 1, 1, 1, 1, 3, 3, 7, 7, 16, 27, 35, 45, 54, 54"
6288,"1, 1, 1, 1, 2, 3, 3, 3, 10, 12, 17, 43, 50, 51, 58"
6289,"1, 1, 1, 1, 1, 1, 2, 2, 5, 7, 17, 22, 29, 43, 55, 68"
6290,"1, 1, 1, 2, 2, 3, 4, 4, 6, 11, 15, 30, 49, 57, 70"
6291,"1, 1, 1, 2, 2, 4, 4, 10, 20, 26, 36, 41, 52, 56"
6292,"1, 1, 1, 1, 3, 4, 8, 9, 15, 18, 29, 47, 51, 68"
6293,"1, 1, 1, 1, 2, 3, 4, 8, 9, 15, 16, 16, 44, 52, 83"
6294,"1, 1, 1, 1, 3, 4, 4, 11, 17, 19, 30, 42, 50, 72"
6295,"1, 1, 2, 9, 17, 23, 87, 116"
6296,"1, 1, 1, 1, 1, 2, 3, 4, 6, 16, 25, 29, 43, 54, 69"
6297,"1, 1, 2, 2, 2, 3, 3, 5, 9, 10, 17, 20, 42, 49, 90"
6298,"1, 1, 1, 1, 2, 3, 3, 3, 11, 11, 23, 35, 38, 57, 66"
6299,"1, 1, 1, 1, 1, 3, 7, 10, 12, 29, 31, 50, 53, 56"
6300,"1, 1, 1, 1, 3, 5, 7, 7, 12, 27, 31, 34, 54, 72"
6301,"1, 1, 1, 1, 2, 3, 4, 4, 7, 14, 18, 26, 47, 53, 74"
6302,"1, 1, 1, 2, 2, 3, 4, 4, 9, 9, 12, 34, 51, 52, 71"
6303,"1, 1, 1, 3, 4, 5, 5, 8, 17, 18, 27, 44, 52, 70"
6304,"1, 1, 1, 1, 1, 2, 3, 3, 3, 5, 10, 13, 35, 41, 63, 73"
6305,"1, 1, 1, 1, 2, 4, 5, 7, 10, 10, 18, 27, 35, 66, 68"
6306,"1, 1, 1, 1, 2, 3, 3, 3, 5, 7, 8, 12, 21, 47, 54, 87"
6307,"1, 1, 1, 1, 1, 3, 3, 5, 9, 15, 17, 29, 41, 61, 68"
6308,"1, 1, 1, 1, 3, 3, 5, 13, 15, 27, 32, 35, 55, 64"
6309,"1, 1, 2, 3, 4, 7, 11, 12, 30, 32, 35, 54, 64"
6310,"1, 1, 1, 2, 2, 3, 4, 7, 14, 23, 38, 48, 54, 58"
6311,"1, 1, 1, 1, 1, 2, 4, 8, 9, 11, 14, 32, 51, 52, 68"
6312,"1, 1, 1, 1, 1, 1, 2, 4, 8, 8, 10, 21, 25, 37, 65, 70"
6313,"1, 1, 1, 1, 1, 1, 1, 3, 8, 9, 11, 11, 17, 51, 54, 85"
6314,"1, 1, 1, 1, 2, 2, 4, 6, 7, 19, 22, 24, 41, 56, 69"
6315,"1, 1, 4, 4, 4, 4, 10, 12, 20, 40, 50, 50, 56"
6316,"1, 1, 1, 1, 1, 3, 3, 4, 9, 9, 18, 41, 52, 53, 59"
6317,"1, 1, 1, 1, 1, 1, 2, 3, 3, 9, 12, 13, 20, 49, 57, 82"
6318,"1, 1, 1, 2, 3, 5, 8, 9, 10, 19, 24, 51, 54, 68"
6319,"1, 1, 2, 2, 4, 4, 7, 8, 10, 20, 24, 39, 66, 68"
6320,"1, 1, 1, 1, 1, 2, 2, 7, 10, 11, 17, 34, 40, 61, 67"
6321,"1, 1, 1, 1, 2, 5, 9, 9, 11, 16, 30, 52, 53, 65"
6322,"1, 1, 1, 1, 1, 1, 1, 1, 5, 6, 17, 23, 24, 43, 57, 73"
6323,"1, 1, 2, 2, 3, 11, 12, 15, 17, 28, 34, 62, 68"
6324,"1, 1, 1, 2, 3, 3, 7, 9, 19, 22, 24, 40, 54, 70"
6325,"1, 1, 1, 1, 1, 3, 4, 5, 8, 16, 25, 37, 45, 52, 56"
6326,"1, 1, 2, 9, 15, 31, 94, 103"
6327,"1, 1, 1, 1, 1, 1, 5, 7, 9, 18, 19, 28, 43, 53, 68"
6328,"1, 1, 2, 3, 3, 3, 5, 11, 13, 15, 28, 34, 63, 74"
6329,"1, 1, 1, 1, 2, 3, 3, 4, 4, 13, 22, 37, 49, 55, 60"
6330,"1, 1, 1, 1, 2, 3, 3, 6, 6, 9, 20, 26, 51, 53, 73"
6331,"1, 1, 1, 1, 1, 2, 3, 8, 9, 13, 19, 33, 37, 59, 68"
6332,"1, 1, 2, 2, 2, 3, 6, 10, 11, 19, 40, 51, 52, 56"
6333,"1, 1, 1, 2, 2, 3, 9, 13, 13, 14, 33, 48, 48, 68"
6334,"1, 1, 1, 1, 1, 1, 2, 2, 3, 4, 5, 12, 17, 28, 49, 57, 71"
6335,"1, 1, 1, 2, 3, 3, 3, 6, 16, 22, 28, 42, 56, 72"
6336,"1, 1, 1, 1, 1, 1, 3, 4, 6, 11, 11, 12, 35, 49, 50, 69"
6337,"1, 1, 1, 2, 3, 4, 4, 6, 13, 15, 29, 47, 58, 72"
6338,"1, 1, 1, 2, 2, 2, 3, 5, 8, 11, 20, 26, 33, 69, 72"
6339,"1, 1, 1, 1, 1, 2, 2, 3, 3, 10, 14, 24, 31, 37, 58, 67"
6340,"1, 1, 1, 1, 2, 2, 3, 7, 9, 10, 13, 34, 52, 52, 68"
6341,"1, 1, 1, 1, 1, 2, 2, 8, 8, 12, 23, 40, 48, 54, 54"
6342,"1, 1, 1, 2, 2, 3, 3, 4, 8, 11, 16, 28, 35, 68, 73"
6343,"1, 1, 1, 1, 1, 1, 1, 2, 4, 4, 10, 17, 37, 42, 60, 73"
6344,"1, 1, 1, 1, 2, 2, 2, 6, 10, 19, 21, 26, 41, 51, 72"
6345,"1, 1, 1, 1, 2, 3, 4, 5, 6, 7, 29, 31, 38, 58, 69"
6346,"1, 1, 1, 2, 3, 7, 7, 7, 7, 20, 25, 39, 66, 70"
6347,"1, 1, 1, 2, 2, 2, 3, 6, 9, 18, 18, 26, 43, 52, 72"
6348,"1, 1, 1, 1, 1, 3, 5, 9, 9, 12, 18, 19, 43, 49, 84"
6349,"1, 1, 1, 1, 4, 4, 6, 10, 12, 18, 29, 34, 66, 69"
6350,"1, 1, 1, 1, 1, 1, 2, 4, 8, 8, 11, 13, 33, 51, 53, 67"
6351,"1, 1, 2, 2, 2, 8, 10, 17, 31, 32, 44, 52, 54"
6352,"1, 1, 1, 2, 4, 8, 8, 14, 14, 46, 52, 105"
6353,"1, 1, 2, 2, 2, 4, 5, 8, 9, 18, 26, 52, 56, 70"
6354,"1, 1, 1, 2, 2, 2, 2, 4, 6, 13, 25, 36, 48, 56, 57"
6355,"1, 1, 1, 3, 5, 9, 11, 14, 18, 34, 36, 59, 64"
6356,"1, 1, 1, 1, 6, 6, 8, 15, 31, 32, 47, 49, 58"
6357,"1, 2, 3, 6, 8, 10, 13, 21, 32, 36, 58, 66"
6358,"1, 1, 2, 2, 2, 6, 6, 8, 10, 22, 24, 36, 66, 70"
6359,"1, 1, 1, 1, 2, 2, 5, 5, 9, 13, 21, 26, 31, 64, 74"
6360,"1, 1, 1, 1, 1, 2, 2, 3, 5, 7, 14, 18, 27, 46, 59, 68"
6361,"1, 1, 1, 1, 2, 3, 3, 7, 10, 14, 15, 29, 48, 52, 69"
6362,"1, 1, 1, 1, 1, 3, 6, 7, 8, 16, 17, 29, 45, 54, 66"
6363,"1, 1, 2, 2, 2, 3, 6, 10, 11, 24, 34, 38, 56, 66"
6364,"1, 1, 1, 2, 2, 6, 6, 8, 15, 16, 31, 46, 54, 67"
6365,"1, 1, 1, 1, 2, 2, 4, 5, 11, 11, 12, 19, 50, 58, 78"
6366,"1, 1, 1, 1, 2, 2, 5, 6, 16, 17, 41, 46, 57, 60"
6367,"1, 1, 2, 6, 20, 32, 92, 102"
6368,"1, 1, 1, 1, 1, 2, 2, 3, 5, 5, 7, 9, 26, 54, 56, 82"
6369,"1, 1, 1, 1, 2, 2, 2, 6, 10, 13, 21, 25, 48, 56, 67"
6370,"1, 1, 1, 4, 5, 9, 11, 11, 16, 21, 42, 54, 80"
6371,"1, 1, 1, 1, 1, 6, 6, 7, 17, 27, 30, 39, 51, 68"
6372,"1, 1, 1, 1, 1, 2, 2, 6, 13, 13, 23, 24, 48, 55, 65"
6373,"1, 1, 1, 1, 1, 2, 2, 2, 4, 4, 16, 23, 29, 41, 55, 73"
6374,"1, 1, 1, 1, 2, 2, 6, 8, 18, 22, 38, 41, 56, 59"
6375,"1, 1, 2, 2, 3, 3, 4, 9, 11, 19, 40, 52, 52, 57"
6376,"1, 1, 1, 1, 1, 1, 2, 2, 4, 7, 18, 28, 33, 43, 56, 57"
6377,"1, 2, 2, 3, 4, 5, 8, 13, 20, 26, 52, 56, 64"
6378,"1, 1, 3, 5, 6, 6, 9, 11, 19, 26, 37, 64, 68"
6379,"1, 1, 1, 2, 3, 4, 6, 7, 11, 22, 37, 40, 56, 65"
6380,"1, 1, 1, 2, 3, 4, 5, 6, 15, 19, 40, 47, 56, 56"
6381,"1, 1, 1, 2, 3, 3, 6, 7, 11, 15, 31, 49, 54, 72"
6382,"1, 1, 1, 1, 2, 2, 3, 4, 6, 18, 29, 34, 41, 56, 57"
6383,"1, 1, 1, 2, 2, 3, 9, 10, 11, 19, 26, 50, 51, 70"
6384,"1, 1, 1, 1, 2, 2, 3, 4, 6, 17, 23, 37, 45, 55, 58"
